MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
6681821000006113	Acute systemic lupus erythematosus	^ESCTAC668182		403486000	1782522010	NA	31
3343611000006110	Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organisation (WHO) class V	^ESCTSY334361		52042003	2620728012	NA	31
2675201000006114	Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class VI	^ESCTSY267520		11013005	2914978012	NA	31
6682151000006119	Lupus erythematosus-associated necrotising vasculitis	^ESCTLU668215		403511003	1773728010	NA	31
297542011	Polyneuropathy in disseminated lupus erythematosus	F3710	F371000	193178008	297542011	NA	32
297639014	Myopathy due to disseminated lupus erythematosus	F3961	F396100	193248005	297639014	NA	32
25612013	Lupus erythematosus profundus	M1544	M154400	15084002	25612013	NA	32
7951821000006116	Secondary autoimmune haemolytic anaemia co-occurrent and due to systemic lupus erythematosus	^ESCTSE795182		732960002	3498453012	NA	31
7511501000006112	Systemic lupus erythematosus in remission	^ESCTSY751150		698694005	2975342019	NA	31
114251000006118	Systemic lupus erythematosus with organ/system involvement	N0003	N000300	239887007	359443016	NA	32
6670991000006115	Systemic lupus erythematosus-associated antiphospholipid syndrome	^ESCTSY667099		402865003	1781955014	NA	31
3343621000006119	Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization (WHO) class V	^ESCTSY334362		52042003	2620729016	NA	31
8320771000006119	Systemic lupus erythematosus/Sjogren's overlap syndrome	^ESCTSY832077		905381000000108	2328211000000115	NA	31
5006111000006112	Chorea in systemic lupus erythematosus	^ESCTCH500611		230307005	345133010	NA	31
4805591000006111	LE - Lupus erythematosus	^ESCTLE480559		200936003	308698015	NA	32
453243010	Systemic lupus erythematosus with pericarditis	N0004	N000400	309762007	453243010	NA	32
308697013	Lupus erythematosus	M154	M154.00	200936003	308697013	NA	32
158372014	Neonatal lupus erythematosus	N0005	N000500	95609003	158372014	NA	32
5141741000006116	Vasculitis due to lupus erythematosus	^ESCTVA514174		239944008	2475908013	NA	31
2905941000006111	Pericarditis secondary to systemic lupus erythematosus	^ESCTPE290594		25380002	42564011	NA	31
6681871000006114	Erythema multiforme-like lupus erythematosus	^ESCTER668187		403491004	1782527016	NA	31
6682181000006110	Necrotizing vasculitis due to lupus erythematosus	^ESCTNE668218		403511003	1784181011	NA	31
3343631000006116	Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class V	^ESCTSY334363		52042003	2913649018	NA	31
677561000006119	Nephrotic syndrome in systemic lupus erythematosus	K01x4	K01x400	68815009	114310015	NA	32
3400601000006117	SLE - Systemic lupus erythematosus	^ESCTSL340060		55464009	1231480012	NA	32
4056181000006118	Systemic lupus erythematosus arthritis	^ESCTSY405618		95408003	158037015	NA	31
3691791000006111	Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organisation (WHO) class I	^ESCTSY369179		73286009	2621151014	NA	31
